指标名称,PET瓶片：水瓶级：市场价：华东地区（日）,PET瓶片：水瓶级：基差：华东地区：逸盛（日）,PET瓶片：产量：中国（周）,PET瓶片：产量：中国（月）,PET瓶片：产能利用率：中国（周）,PET瓶片：产能利用率：中国（月）,PET瓶片：损失量：中国（月）,PET瓶片：厂内库存可用天数：中国（周）,PET瓶片：表观消费量：中国（月）,PET瓶片：生产毛利：中国（日）,粘数≥78毫升/克的聚对苯二甲酸乙二酯切片：进口数量合计：中国（月）,粘数≥78毫升/克的聚对苯二甲酸乙二酯切片：出口数量合计：中国（月）
2017/12/04,8200,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-124.02,#N/A,#N/A
2017/12/05,8200,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-95.06,#N/A,#N/A
2017/12/06,8200,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-56.44,#N/A,#N/A
2017/12/07,8200,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-24.72,#N/A,#N/A
2017/12/08,8200,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,33.7,#N/A,#N/A
2017/12/11,8400,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,103.44,#N/A,#N/A
2017/12/12,8400,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,110.98,#N/A,#N/A
2017/12/13,8400,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,181.56,#N/A,#N/A
2017/12/14,8350,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,130.76,#N/A,#N/A
2017/12/15,8350,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,82.48,#N/A,#N/A
2017/12/18,8350,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,12.3,#N/A,#N/A
2017/12/19,8300,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-72.94,#N/A,#N/A
2017/12/20,8300,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-108.34,#N/A,#N/A
2017/12/21,8300,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-80.8,#N/A,#N/A
2017/12/22,8300,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-74.42,#N/A,#N/A
2017/12/25,8300,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-44.04,#N/A,#N/A
2017/12/26,8350,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-64.68,#N/A,#N/A
2017/12/27,8400,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-14.4,#N/A,#N/A
2017/12/28,8400,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5.82,#N/A,#N/A
2017/12/29,8500,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,37.02,#N/A,#N/A
2017/12/31,#N/A,#N/A,#N/A,610700,#N/A,78.32,#N/A,#N/A,38.04,#N/A,2982370,233266851
2018/01/02,8500,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,40,#N/A,#N/A
2018/01/03,8500,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,84.9,#N/A,#N/A
2018/01/04,8550,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,266.6,#N/A,#N/A
2018/01/05,8550,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,243.02,#N/A,#N/A
2018/01/08,8600,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,269.42,#N/A,#N/A
2018/01/09,8600,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,240.8,#N/A,#N/A
2018/01/10,8700,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,294.1,#N/A,#N/A
2018/01/11,8700,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,267.98,#N/A,#N/A
2018/01/12,8700,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,233.4,#N/A,#N/A
2018/01/15,8700,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,205.5,#N/A,#N/A
2018/01/16,8700,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,292.6,#N/A,#N/A
2018/01/17,8700,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,325.52,#N/A,#N/A
2018/01/18,8700,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,233.5,#N/A,#N/A
2018/01/19,8700,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,292.32,#N/A,#N/A
2018/01/22,8700,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,242.12,#N/A,#N/A
2018/01/23,8700,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,296.8,#N/A,#N/A
2018/01/24,8700,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,332.52,#N/A,#N/A
2018/01/25,8700,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,305.1,#N/A,#N/A
2018/01/26,8700,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,297,#N/A,#N/A
2018/01/29,8700,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,345.4,#N/A,#N/A
2018/01/30,8700,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,185.94,#N/A,#N/A
2018/01/31,8700,#N/A,#N/A,603000,#N/A,77.97,#N/A,#N/A,40.26,155.2,3576072,203982745
2018/02/01,8700,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,45.4,#N/A,#N/A
2018/02/02,8700,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,38.5,#N/A,#N/A
2018/02/05,8700,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,22.32,#N/A,#N/A
2018/02/06,8700,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,47.1,#N/A,#N/A
2018/02/07,8700,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,43.5,#N/A,#N/A
2018/02/08,8700,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,2.98,#N/A,#N/A
2018/02/09,8700,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-5.7,#N/A,#N/A
2018/02/11,8650,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,15.8,#N/A,#N/A
2018/02/12,8650,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,15.8,#N/A,#N/A
2018/02/13,8650,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,183.5,#N/A,#N/A
2018/02/14,8650,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,198.98,#N/A,#N/A
2018/02/22,8700,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,264.9,#N/A,#N/A
2018/02/23,8700,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,314.9,#N/A,#N/A
2018/02/24,8800,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,315.7,#N/A,#N/A
2018/02/26,8800,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,315.7,#N/A,#N/A
2018/02/27,8800,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,387.92,#N/A,#N/A
2018/02/28,8800,#N/A,#N/A,611000,#N/A,78.34,#N/A,#N/A,44.49,427.1,2691765,168803401
2018/03/01,8800,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,436,#N/A,#N/A
2018/03/02,8800,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,469.6,#N/A,#N/A
2018/03/05,8800,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,491.76,#N/A,#N/A
2018/03/06,8800,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,597.92,#N/A,#N/A
2018/03/07,8800,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,602.3,#N/A,#N/A
2018/03/08,8750,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,620.4,#N/A,#N/A
2018/03/09,8750,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,523.24,#N/A,#N/A
2018/03/12,8700,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,652.7,#N/A,#N/A
2018/03/13,8650,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,619.9,#N/A,#N/A
2018/03/14,8650,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,644.84,#N/A,#N/A
2018/03/15,8650,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,569.04,#N/A,#N/A
2018/03/16,8650,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,666.04,#N/A,#N/A
2018/03/19,8600,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,551.46,#N/A,#N/A
2018/03/20,8600,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,529.34,#N/A,#N/A
2018/03/21,8600,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,546.6,#N/A,#N/A
2018/03/22,8600,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,518.46,#N/A,#N/A
2018/03/23,8500,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,531.6,#N/A,#N/A
2018/03/26,8500,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,442.72,#N/A,#N/A
2018/03/27,8500,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,422.02,#N/A,#N/A
2018/03/28,8500,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,366.8,#N/A,#N/A
2018/03/29,8500,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,327.66,#N/A,#N/A
2018/03/30,8500,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,292.4,#N/A,#N/A
2018/03/31,#N/A,#N/A,#N/A,677000,#N/A,79.24,#N/A,#N/A,38.81,#N/A,3903020,292849761
2018/04/02,8500,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,304.5,#N/A,#N/A
2018/04/03,8500,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,255.4,#N/A,#N/A
2018/04/04,8500,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,299.7,#N/A,#N/A
2018/04/08,8500,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,311.62,#N/A,#N/A
2018/04/09,8550,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,311.62,#N/A,#N/A
2018/04/10,8650,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,322.92,#N/A,#N/A
2018/04/11,8750,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,389.54,#N/A,#N/A
2018/04/12,8750,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,660.7,#N/A,#N/A
2018/04/13,8750,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,698.2,#N/A,#N/A
2018/04/16,9300,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1200.78,#N/A,#N/A
2018/04/17,9450,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1260.1,#N/A,#N/A
2018/04/18,9650,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1191.3,#N/A,#N/A
2018/04/19,9650,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1301.42,#N/A,#N/A
2018/04/20,9850,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1531.52,#N/A,#N/A
2018/04/23,9850,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1540.1,#N/A,#N/A
2018/04/24,9850,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1483.4,#N/A,#N/A
2018/04/25,9850,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1507.64,#N/A,#N/A
2018/04/26,9850,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1668.7,#N/A,#N/A
2018/04/27,9850,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1706.1,#N/A,#N/A
2018/04/28,10200,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1751.3,#N/A,#N/A
2018/04/30,#N/A,#N/A,#N/A,670000,#N/A,79.69,#N/A,#N/A,42.34,#N/A,5410253,252012202
2018/05/02,10200,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1837.6,#N/A,#N/A
2018/05/03,10200,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1841.8,#N/A,#N/A
2018/05/04,10200,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1998.4,#N/A,#N/A
2018/05/07,10400,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,2006.2,#N/A,#N/A
2018/05/08,10400,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,2122.4,#N/A,#N/A
2018/05/09,10400,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,2229,#N/A,#N/A
2018/05/10,10400,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,2388.3,#N/A,#N/A
2018/05/11,10400,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,2451.9,#N/A,#N/A
2018/05/14,10400,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,2492.8,#N/A,#N/A
2018/05/15,10400,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,2429.32,#N/A,#N/A
2018/05/16,10400,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,2441.8,#N/A,#N/A
2018/05/17,10400,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,2408.62,#N/A,#N/A
2018/05/18,10400,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,2258.4,#N/A,#N/A
2018/05/21,10400,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,2262.6,#N/A,#N/A
2018/05/22,10400,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,2237.1,#N/A,#N/A
2018/05/23,10400,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,2265.4,#N/A,#N/A
2018/05/24,10400,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,2277.8,#N/A,#N/A
2018/05/25,10400,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,2273.5,#N/A,#N/A
2018/05/28,10400,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,2329.4,#N/A,#N/A
2018/05/29,10300,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,2303.2,#N/A,#N/A
2018/05/30,10200,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,2276.3,#N/A,#N/A
2018/05/31,10200,#N/A,#N/A,725000,#N/A,87.46,#N/A,#N/A,50.9,2326.3,6933860,222970831
2018/06/01,10300,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,2129.2,#N/A,#N/A
2018/06/04,10300,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,2216.3,#N/A,#N/A
2018/06/05,10300,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,2267.1,#N/A,#N/A
2018/06/06,10300,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,2377.3,#N/A,#N/A
2018/06/07,10300,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,2427.3,#N/A,#N/A
2018/06/08,10300,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,2437.7,#N/A,#N/A
2018/06/11,10300,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,2490.4,#N/A,#N/A
2018/06/12,10300,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,2449.4,#N/A,#N/A
2018/06/13,10300,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,2464.1,#N/A,#N/A
2018/06/14,10200,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,2514.1,#N/A,#N/A
2018/06/15,10200,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,2470,#N/A,#N/A
2018/06/19,10200,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,2470,#N/A,#N/A
2018/06/20,10100,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,2740,#N/A,#N/A
2018/06/21,10100,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,2479.1,#N/A,#N/A
2018/06/22,10100,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,2479.7,#N/A,#N/A
2018/06/25,10100,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,2360.9,#N/A,#N/A
2018/06/26,10100,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,2351.1,#N/A,#N/A
2018/06/27,10100,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,2209.4,#N/A,#N/A
2018/06/28,10100,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,2037.6,#N/A,#N/A
2018/06/29,10100,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1946.6,#N/A,#N/A
2018/06/30,#N/A,#N/A,#N/A,690000,#N/A,82.31,#N/A,#N/A,48.7,#N/A,7294585,210269354
2018/07/02,10100,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1721.5,#N/A,#N/A
2018/07/03,10100,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1590,#N/A,#N/A
2018/07/04,10100,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1531.5,#N/A,#N/A
2018/07/05,10000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1431.5,#N/A,#N/A
2018/07/06,10000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1352.9,#N/A,#N/A
2018/07/09,9500,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1214.9,#N/A,#N/A
2018/07/10,9400,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1096.1,#N/A,#N/A
2018/07/11,9350,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1013.38,#N/A,#N/A
2018/07/12,9350,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,763.38,#N/A,#N/A
2018/07/13,9300,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,782.48,#N/A,#N/A
2018/07/16,9300,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,717.3,#N/A,#N/A
2018/07/17,9200,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,732.5,#N/A,#N/A
2018/07/18,9200,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,616,#N/A,#N/A
2018/07/19,9200,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,580.8,#N/A,#N/A
2018/07/20,9200,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,501.6,#N/A,#N/A
2018/07/23,9200,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,544,#N/A,#N/A
2018/07/24,9250,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,444.3,#N/A,#N/A
2018/07/25,9250,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,422.1,#N/A,#N/A
2018/07/26,9250,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,332.2,#N/A,#N/A
2018/07/27,9250,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,236.1,#N/A,#N/A
2018/07/30,9400,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,77.3,#N/A,#N/A
2018/07/31,9400,#N/A,#N/A,720000,#N/A,87,#N/A,#N/A,51.46,154.6,4364776,209700170
2018/08/01,9400,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,107.2,#N/A,#N/A
2018/08/02,9500,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,8.6,#N/A,#N/A
2018/08/03,9500,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,184.8,#N/A,#N/A
2018/08/06,10000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,129,#N/A,#N/A
2018/08/07,10000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,111.3,#N/A,#N/A
2018/08/08,10000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,75.4,#N/A,#N/A
2018/08/09,10000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,89,#N/A,#N/A
2018/08/10,10050,#N/A,172390,#N/A,80.72,#N/A,#N/A,#N/A,#N/A,21.3,#N/A,#N/A
2018/08/13,10050,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-55.4,#N/A,#N/A
2018/08/14,10050,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-58.5,#N/A,#N/A
2018/08/15,10050,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-20.08,#N/A,#N/A
2018/08/16,10250,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-238.6,#N/A,#N/A
2018/08/17,10300,#N/A,157960,#N/A,73.96,#N/A,#N/A,#N/A,#N/A,-160,#N/A,#N/A
2018/08/20,10500,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-156.4,#N/A,#N/A
2018/08/21,10700,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-322,#N/A,#N/A
2018/08/22,10700,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-104.6,#N/A,#N/A
2018/08/23,10700,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-240.5,#N/A,#N/A
2018/08/24,10700,#N/A,152469,#N/A,71.39,#N/A,#N/A,#N/A,#N/A,-536.8,#N/A,#N/A
2018/08/27,10850,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-398.8,#N/A,#N/A
2018/08/28,10900,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-508,#N/A,#N/A
2018/08/29,10900,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-496.8,#N/A,#N/A
2018/08/30,10900,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-492.2,#N/A,#N/A
2018/08/31,10900,#N/A,155525,709524,72.82,89.16,23.63,#N/A,50.72,-619.8,4195658,240946407
2018/09/03,10900,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-505.9,#N/A,#N/A
2018/09/04,11100,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-377.5,#N/A,#N/A
2018/09/05,11100,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-440.2,#N/A,#N/A
2018/09/06,11200,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-444.5,#N/A,#N/A
2018/09/07,11200,#N/A,153022,#N/A,71.65,#N/A,#N/A,#N/A,#N/A,-471.4,#N/A,#N/A
2018/09/10,11200,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-385.9,#N/A,#N/A
2018/09/11,11200,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-259.4,#N/A,#N/A
2018/09/12,11200,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-289,#N/A,#N/A
2018/09/13,11100,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-413.2,#N/A,#N/A
2018/09/14,11000,#N/A,151791,#N/A,71.07,#N/A,#N/A,#N/A,#N/A,-365.6,#N/A,#N/A
2018/09/17,10900,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,61.8,#N/A,#N/A
2018/09/18,10800,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-86.5,#N/A,#N/A
2018/09/19,10700,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,610.8,#N/A,#N/A
2018/09/20,10500,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,111.5,#N/A,#N/A
2018/09/21,10400,#N/A,151851,#N/A,71.1,#N/A,#N/A,#N/A,#N/A,156.1,#N/A,#N/A
2018/09/25,10300,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,64.6,#N/A,#N/A
2018/09/26,10300,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,81.1,#N/A,#N/A
2018/09/27,10100,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-50.7,#N/A,#N/A
2018/09/28,10000,#N/A,151851,#N/A,71.1,#N/A,#N/A,#N/A,#N/A,-96.9,#N/A,#N/A
2018/09/29,10000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-177.4,#N/A,#N/A
2018/09/30,10000,#N/A,#N/A,651514,#N/A,79.18,26.38,#N/A,41.18,-211.6,4577040,230737816
2018/10/05,#N/A,#N/A,150447,#N/A,70.44,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
