指标名称,PTA：市场价：华东地区（日）,PTA：基差：华东地区（日）,PTA：产量：中国（周）,PTA：产量：中国（月）,PTA：产能利用率：中国（周）,PTA：产能利用率：中国（月）,PTA：损失量：中国（周）,PTA：损失量：中国（月）,PTA：厂内库存可用天数：中国（周）,PTA：期末库存：中国（月）,PTA：行业库存：中国（月）,PTA：表观消费量：中国（月）,PTA：实际消费量：中国（月）,PTA：生产毛利：中国（日）,PTA：加工费：中国（日）,PTA：进口数量合计：中国（月）,PTA：出口数量合计：中国（月）
2015/03/13,4550,#N/A,#N/A,#N/A,#N/A,#N/A,30.89,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-217.17,382.83,#N/A,#N/A
2015/03/16,4420,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-172.78,427.22,#N/A,#N/A
2015/03/17,4500,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,122,721.99,#N/A,#N/A
2015/03/18,4400,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-67.43,570,#N/A,#N/A
2015/03/19,4470,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-89.2,549.21,#N/A,#N/A
2015/03/20,4450,#N/A,#N/A,#N/A,#N/A,#N/A,31.88,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-85,553.21,#N/A,#N/A
2015/03/23,4550,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-115.82,523.62,#N/A,#N/A
2015/03/24,4600,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-274.28,365.63,#N/A,#N/A
2015/03/25,4500,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-110.97,528.42,#N/A,#N/A
2015/03/26,4500,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-203.06,437.23,#N/A,#N/A
2015/03/27,4500,#N/A,#N/A,#N/A,#N/A,#N/A,34.27,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-147.97,490.82,#N/A,#N/A
2015/03/30,4400,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-62.27,575.2,#N/A,#N/A
2015/03/31,4400,#N/A,#N/A,274.46,#N/A,#N/A,#N/A,141.34,#N/A,206.85,206.85,277.01,257.04,-105.89,532.01,63527.761,38026.31
2015/04/01,4430,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-159.2,479.21,#N/A,#N/A
2015/04/02,4430,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-207.67,388.02,#N/A,#N/A
2015/04/03,4430,#N/A,#N/A,#N/A,#N/A,#N/A,33.12,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-207.67,388.02,#N/A,#N/A
2015/04/06,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-236.74,402.42,#N/A,#N/A
2015/04/07,4640,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-220.6,420.44,#N/A,#N/A
2015/04/08,4780,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-213.14,428.65,#N/A,#N/A
2015/04/09,4780,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-99.37,542.04,#N/A,#N/A
2015/04/10,4780,#N/A,#N/A,#N/A,#N/A,#N/A,35.19,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-51,536.04,#N/A,#N/A
2015/04/13,4700,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-62,454.45,#N/A,#N/A
2015/04/14,4880,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-237.46,458.86,#N/A,#N/A
2015/04/15,5020,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-195,406.07,#N/A,#N/A
2015/04/16,5070,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-85,558.87,#N/A,#N/A
2015/04/17,5070,#N/A,#N/A,#N/A,#N/A,#N/A,39.13,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-51,592.47,#N/A,#N/A
2015/04/20,5100,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-130,514.48,#N/A,#N/A
2015/04/21,5250,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-41,604.09,#N/A,#N/A
2015/04/22,5300,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,74,718.88,#N/A,#N/A
2015/04/23,5270,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-14,631.29,#N/A,#N/A
2015/04/24,5170,#N/A,#N/A,#N/A,#N/A,#N/A,40.18,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-65,580.08,#N/A,#N/A
2015/04/27,5250,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-77,568.89,#N/A,#N/A
2015/04/28,5200,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-29,616.09,#N/A,#N/A
2015/04/29,5100,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-107,538.08,#N/A,#N/A
2015/04/30,5100,#N/A,#N/A,248.15,#N/A,#N/A,#N/A,155.58,#N/A,178.71,178.7,246.47,280.18,-130,514.08,38777.491,55592.86
2015/05/01,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,32.44,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-130,#N/A,#N/A,#N/A
2015/05/04,5130,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-140,505.29,#N/A,#N/A
2015/05/05,5130,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-150,495.69,#N/A,#N/A
2015/05/06,5380,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-66,580.9,#N/A,#N/A
2015/05/07,5280,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-136,510.1,#N/A,#N/A
2015/05/08,5260,#N/A,#N/A,#N/A,#N/A,#N/A,32.32,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-45,600.09,#N/A,#N/A
2015/05/11,5280,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-113,533.3,#N/A,#N/A
2015/05/12,5280,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-75,570.49,#N/A,#N/A
2015/05/13,5200,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-115,531.29,#N/A,#N/A
2015/05/14,5100,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-151,494.49,#N/A,#N/A
2015/05/15,5100,#N/A,#N/A,#N/A,#N/A,#N/A,32.85,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-112,532.88,#N/A,#N/A
2015/05/18,5100,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-138,506.88,#N/A,#N/A
2015/05/19,5100,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,10,653.66,#N/A,#N/A
2015/05/20,4900,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-76,566.05,#N/A,#N/A
2015/05/21,4950,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-131,511.66,#N/A,#N/A
2015/05/22,4950,#N/A,#N/A,#N/A,#N/A,#N/A,31.85,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,7,510.07,#N/A,#N/A
2015/05/25,4850,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-153,489.26,#N/A,#N/A
2015/05/26,4850,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-156,486.86,#N/A,#N/A
2015/05/27,4850,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-171,471.66,#N/A,#N/A
2015/05/28,4850,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-157,485.66,#N/A,#N/A
2015/05/29,4850,#N/A,#N/A,#N/A,#N/A,#N/A,30.69,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-118,524.06,#N/A,#N/A
2015/05/31,#N/A,#N/A,#N/A,275.52,#N/A,#N/A,#N/A,140.67,#N/A,166.91,166.91,272.37,293.81,#N/A,#N/A,64950.76,96499.6
2015/06/01,4980,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,62,704.06,#N/A,#N/A
2015/06/02,5040,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-152,492.88,#N/A,#N/A
2015/06/03,5080,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-107,536.47,#N/A,#N/A
2015/06/04,5000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-23,620.47,#N/A,#N/A
2015/06/05,5050,#N/A,#N/A,#N/A,#N/A,#N/A,30.55,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,15,658.46,#N/A,#N/A
2015/06/08,5000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-64,578.86,#N/A,#N/A
2015/06/09,5000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-137,506.47,#N/A,#N/A
2015/06/10,5030,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-184,459.28,#N/A,#N/A
2015/06/11,5000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-194,449.68,#N/A,#N/A
2015/06/12,5000,#N/A,#N/A,#N/A,#N/A,#N/A,33.59,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-181,462.87,#N/A,#N/A
2015/06/15,4890,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-251,392.87,#N/A,#N/A
2015/06/16,4930,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-198,445.67,#N/A,#N/A
2015/06/17,4930,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-229,414.48,#N/A,#N/A
2015/06/18,4930,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-250,394.07,#N/A,#N/A
2015/06/19,4900,#N/A,#N/A,#N/A,#N/A,#N/A,30.31,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-249,394.48,#N/A,#N/A
2015/06/22,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-247,396.88,#N/A,#N/A
2015/06/23,4900,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-233,411.27,#N/A,#N/A
2015/06/24,4940,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-264,380.88,#N/A,#N/A
2015/06/25,4950,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-250,394.88,#N/A,#N/A
2015/06/26,4950,#N/A,#N/A,#N/A,#N/A,#N/A,29.58,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-223,421.27,#N/A,#N/A
2015/06/29,4950,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-147,496.07,#N/A,#N/A
2015/06/30,4850,#N/A,#N/A,271.66,#N/A,#N/A,#N/A,133.07,#N/A,173.66,173.65,266.97,269.88,-244,399.26,49599.217,96464.67
2015/07/01,4850,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-107,435.26,#N/A,#N/A
2015/07/02,4930,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-135,507.26,#N/A,#N/A
2015/07/03,4860,#N/A,#N/A,#N/A,#N/A,#N/A,31.85,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-165,486.06,#N/A,#N/A
2015/07/06,4750,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-124,517.25,#N/A,#N/A
2015/07/07,4620,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-257,383.64,#N/A,#N/A
2015/07/08,4380,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-400,239.23,#N/A,#N/A
2015/07/09,4550,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-326,314.44,#N/A,#N/A
2015/07/10,4520,#N/A,#N/A,#N/A,#N/A,#N/A,33.8,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-351,290.45,#N/A,#N/A
2015/07/13,4430,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-394,247.24,#N/A,#N/A
2015/07/14,4430,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-324,296.44,#N/A,#N/A
2015/07/15,4450,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-329,311.24,#N/A,#N/A
2015/07/16,4450,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-330,309.23,#N/A,#N/A
2015/07/17,4450,#N/A,#N/A,#N/A,#N/A,#N/A,34.46,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-331,309.23,#N/A,#N/A
2015/07/20,4480,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-391,250.44,#N/A,#N/A
2015/07/21,4520,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-364,276.84,#N/A,#N/A
2015/07/22,4520,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-328,312.44,#N/A,#N/A
2015/07/23,4560,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-263,378.04,#N/A,#N/A
2015/07/24,4545,#N/A,#N/A,#N/A,#N/A,#N/A,34.86,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-243,396.84,#N/A,#N/A
2015/07/27,4530,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-250,390.23,#N/A,#N/A
2015/07/28,4530,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-216,423.23,#N/A,#N/A
2015/07/29,4530,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-204,435.83,#N/A,#N/A
2015/07/30,4550,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-235,404.83,#N/A,#N/A
2015/07/31,4530,#N/A,#N/A,264.87,#N/A,#N/A,33.86,151.27,#N/A,178.85,178.85,262,265.31,-216,423.43,56379.58,85082.89
2015/08/03,4460,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-147,342.17,#N/A,#N/A
2015/08/04,4470,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-177,312.22,#N/A,#N/A
2015/08/05,4550,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-112,345.65,#N/A,#N/A
2015/08/06,4550,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-74,385.79,#N/A,#N/A
2015/08/07,4480,#N/A,#N/A,#N/A,#N/A,#N/A,35.16,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-73,385.79,#N/A,#N/A
2015/08/10,4520,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-73,385.79,#N/A,#N/A
2015/08/11,4520,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-84,373.04,#N/A,#N/A
2015/08/12,4550,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-51,408.33,#N/A,#N/A
2015/08/13,4520,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-48,410.77,#N/A,#N/A
2015/08/14,4550,#N/A,#N/A,#N/A,#N/A,#N/A,42.88,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-59,400.84,#N/A,#N/A
2015/08/17,4520,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,103,568.92,#N/A,#N/A
2015/08/18,4520,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,52,516.24,#N/A,#N/A
2015/08/19,4520,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,52,516.17,#N/A,#N/A
2015/08/20,4440,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,84,551.49,#N/A,#N/A
2015/08/21,4440,#N/A,#N/A,#N/A,#N/A,#N/A,41.49,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,40,506.51,#N/A,#N/A
2015/08/24,4250,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1,471.98,#N/A,#N/A
2015/08/25,4110,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-105,367.13,#N/A,#N/A
2015/08/26,4110,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-98,374.66,#N/A,#N/A
2015/08/27,4230,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-73,396.89,#N/A,#N/A
2015/08/28,4500,#N/A,#N/A,#N/A,#N/A,#N/A,39.87,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-170,296.51,#N/A,#N/A
2015/08/31,4310,#N/A,#N/A,241.19,#N/A,#N/A,#N/A,176.95,#N/A,168.96,168.95,241.78,256.38,-174,396.55,52946.871,46972.62
2015/09/01,4400,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-223,346.13,#N/A,#N/A
2015/09/02,4400,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-159,411.46,#N/A,#N/A
2015/09/03,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-228,341.22,#N/A,#N/A
2015/09/04,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,40.95,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-228,341.22,#N/A,#N/A
2015/09/06,4390,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,501.67,#N/A,#N/A
2015/09/07,4390,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-208,361.25,#N/A,#N/A
2015/09/08,4330,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-198,371.18,#N/A,#N/A
2015/09/09,4400,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-238,331.11,#N/A,#N/A
2015/09/10,4420,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-108,461.32,#N/A,#N/A
2015/09/11,4420,#N/A,#N/A,#N/A,#N/A,#N/A,42.46,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-108,461.32,#N/A,#N/A
2015/09/14,4520,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-28,541.53,#N/A,#N/A
2015/09/15,4440,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-19,551.6,#N/A,#N/A
2015/09/16,4500,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-14,556.41,#N/A,#N/A
2015/09/17,4520,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-17,546.3,#N/A,#N/A
2015/09/18,4500,#N/A,#N/A,#N/A,#N/A,#N/A,40.05,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-50,581.53,#N/A,#N/A
2015/09/21,4470,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-52,576.51,#N/A,#N/A
2015/09/22,4480,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-52,486.24,#N/A,#N/A
2015/09/23,4476,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-63,476.2,#N/A,#N/A
2015/09/24,4475,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-62,476.2,#N/A,#N/A
2015/09/25,4465,#N/A,#N/A,#N/A,#N/A,#N/A,37.88,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-89,473.73,#N/A,#N/A
2015/09/28,4420,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-77,486.44,#N/A,#N/A
2015/09/29,4440,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-15,549.06,#N/A,#N/A
2015/09/30,4450,#N/A,#N/A,236.64,#N/A,#N/A,#N/A,168.01,#N/A,142.03,142.03,238.43,269.06,-13,551.49,54957.877,37080.31
2015/10/01,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-52,#N/A,#N/A,#N/A
2015/10/02,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,33.86,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-57,#N/A,#N/A,#N/A
2015/10/05,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-105,#N/A,#N/A,#N/A
2015/10/06,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-105,#N/A,#N/A,#N/A
2015/10/07,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-259,#N/A,#N/A,#N/A
2015/10/08,4620,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-64,498.28,#N/A,#N/A
2015/10/09,4680,#N/A,#N/A,#N/A,#N/A,#N/A,39.69,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-114,448,#N/A,#N/A
2015/10/10,4660,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,907.34,#N/A,#N/A
2015/10/12,4685,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-79,483.02,#N/A,#N/A
2015/10/13,4685,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-84,478.19,#N/A,#N/A
2015/10/14,4620,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-59,503.31,#N/A,#N/A
2015/10/15,4620,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-4,558.5,#N/A,#N/A
