ID,期货代码,日期,开盘价,最高价,最低价,收盘价,结算价,成交量,持仓量
8270,L04M.DCE,2019-12-18,7330.0,7330.0,7330.0,7330,7330,2,14
8271,L04M.DCE,2019-12-19,,,,7330,7330,0,14
8272,L04M.DCE,2019-12-20,,,,7330,7330,0,14
8273,L04M.DCE,2019-12-23,7335.0,7335.0,7335.0,7335,7335,2,12
8274,L04M.DCE,2019-12-24,7400.0,7400.0,7325.0,7325,7360,4,12
8275,L04M.DCE,2019-12-25,7340.0,7340.0,7340.0,7340,7340,2,10
8276,L04M.DCE,2019-12-26,,,,7395,7395,0,10
8277,L04M.DCE,2019-12-27,,,,7405,7405,0,10
8278,L04M.DCE,2019-12-30,7355.0,7530.0,7350.0,7475,7425,8,10
8279,L04M.DCE,2019-12-31,7320.0,7320.0,7320.0,7320,7320,2,8
8280,L04M.DCE,2020-01-02,,,,7320,7320,0,4
8281,L04M.DCE,2020-01-03,,,,7335,7335,0,4
8282,L04M.DCE,2020-01-06,,,,7400,7400,0,4
8283,L04M.DCE,2020-01-07,,,,7400,7400,0,4
8284,L04M.DCE,2020-01-08,7450.0,7450.0,7385.0,7450,7420,5,1
8285,L04M.DCE,2020-01-09,,,,7420,7420,0,1
8286,L04M.DCE,2020-01-10,,,,7395,7395,0,1
8287,L04M.DCE,2020-01-13,,,,7390,7390,0,1
8288,L04M.DCE,2020-01-14,,,,7475,7475,0,1
8289,L04M.DCE,2020-01-15,,,,7525,7525,0,1
8290,L04M.DCE,2020-01-16,,,,7525,7525,0,1
8291,L04M.DCE,2020-01-17,,,,7270,7270,0,1
8292,L04M.DCE,2020-01-20,7375.0,7375.0,7265.0,7270,7315,11,0
8293,L04M.DCE,2020-01-21,,,,7315,7315,0,0
8294,L04M.DCE,2020-01-22,7370.0,7370.0,7370.0,7370,7370,1,1
8295,L04M.DCE,2020-01-23,,,,7370,7370,0,1
8296,L04M.DCE,2020-02-03,,,,7370,7370,0,1
8297,L04M.DCE,2020-02-04,,,,6930,6930,0,1
8298,L04M.DCE,2020-02-05,,,,6930,6930,0,1
8299,L04M.DCE,2020-02-06,6830.0,6830.0,6830.0,6830,6830,1,1
8300,L04M.DCE,2020-02-07,6755.0,6755.0,6755.0,6755,6755,1,2
8301,L04M.DCE,2020-02-10,,,,6755,6755,0,2
8302,L04M.DCE,2020-02-11,6830.0,6835.0,6805.0,6815,6825,1047,143
8303,L04M.DCE,2020-02-12,6815.0,6825.0,6755.0,6760,6785,10529,657
8304,L04M.DCE,2020-02-13,6760.0,6780.0,6750.0,6750,6755,387,610
8305,L04M.DCE,2020-02-14,6755.0,6845.0,6730.0,6790,6745,765,606
8306,L04M.DCE,2020-02-17,6800.0,6850.0,6790.0,6815,6810,3476,457
8307,L04M.DCE,2020-02-18,6830.0,6940.0,6825.0,6855,6880,4258,980
8308,L04M.DCE,2020-02-19,6860.0,6925.0,6860.0,6915,6900,3801,857
8309,L04M.DCE,2020-02-20,6985.0,7005.0,6930.0,7005,6970,13658,1236
8310,L04M.DCE,2020-02-21,6985.0,6995.0,6950.0,6955,6960,3592,1059
8311,L04M.DCE,2020-02-24,6920.0,6955.0,6885.0,6900,6890,7769,2876
8312,L04M.DCE,2020-02-25,6880.0,6910.0,6820.0,6910,6855,1260,2408
8313,L04M.DCE,2020-02-26,6870.0,6895.0,6855.0,6865,6870,14429,720
8314,L04M.DCE,2020-02-27,6860.0,6870.0,6805.0,6840,6835,3924,824
8315,L04M.DCE,2020-02-28,6765.0,6805.0,6680.0,6680,6720,4044,689
8316,L04M.DCE,2020-03-02,6775.0,6820.0,6750.0,6815,6780,221,518
8317,L04M.DCE,2020-03-03,6980.0,6980.0,6790.0,6905,6960,276,442
8318,L04M.DCE,2020-03-04,6860.0,6870.0,6845.0,6870,6860,69,382
8319,L04M.DCE,2020-03-05,6860.0,6890.0,6860.0,6880,6860,56,328
8320,L04M.DCE,2020-03-06,6805.0,6840.0,6805.0,6840,6815,52,318
8321,L04M.DCE,2020-03-09,6545.0,6545.0,6545.0,6545,6545,62,272
8322,L04M.DCE,2020-03-10,6660.0,6720.0,6660.0,6720,6660,124,148
8323,L04M.DCE,2020-03-11,6705.0,6705.0,6705.0,6705,6705,2,146
8324,L04M.DCE,2020-03-12,,,,6675,6675,0,146
8325,L04M.DCE,2020-03-13,6625.0,6650.0,6625.0,6650,6640,19,127
8326,L04M.DCE,2020-03-16,,,,6630,6630,0,127
8327,L04M.DCE,2020-03-17,6400.0,6480.0,6400.0,6480,6465,6,126
8328,L04M.DCE,2020-03-18,,,,6465,6465,0,126
8329,L04M.DCE,2020-03-19,,,,6465,6465,0,126
8330,L04M.DCE,2020-03-20,6300.0,6300.0,6300.0,6300,6300,16,110
8331,L04M.DCE,2020-03-23,6070.0,6110.0,6070.0,6110,6085,3,112
8332,L04M.DCE,2020-03-24,6220.0,6230.0,6050.0,6225,6135,12,101
8333,L04M.DCE,2020-03-25,6490.0,6490.0,6150.0,6150,6235,4,100
8334,L04M.DCE,2020-03-26,5865.0,5870.0,5865.0,5870,5865,2,101
8335,L04M.DCE,2020-03-27,,,,5800,5800,0,101
8336,L04M.DCE,2020-03-30,5455.0,5455.0,5455.0,5455,5455,95,101
8337,L04M.DCE,2020-03-31,5650.0,5650.0,5650.0,5650,5650,1,101
8338,L04M.DCE,2020-04-01,,,,5650,5650,0,101
8339,L04M.DCE,2020-04-02,5700.0,5700.0,5700.0,5700,5700,19,120
8340,L04M.DCE,2020-04-03,,,,5700,5700,0,120
8341,L04M.DCE,2020-04-07,,,,5700,5700,0,120
8342,L04M.DCE,2020-04-08,,,,5700,5700,0,120
8343,L04M.DCE,2020-04-09,,,,5700,5700,0,120
8344,L04M.DCE,2020-04-10,,,,5700,5700,0,120
8345,L04M.DCE,2020-04-13,,,,6095,6095,0,120
8346,L04M.DCE,2020-04-14,6475.0,6475.0,6475.0,6475,6475,19,120
8347,L04M.DCE,2020-04-15,,,,6085,6085,0,0
8348,L04M.DCE,2020-04-16,6230.0,6230.0,6075.0,6075,6150,2,1
8349,L04M.DCE,2020-04-17,6220.0,6220.0,6210.0,6210,6215,2,2
8350,L04M.DCE,2020-04-20,,,,6215,6215,0,2
8351,L04M.DCE,2020-04-21,5900.0,5900.0,5870.0,5900,5885,4,0
8352,L04M.DCE,2020-04-22,,,,5885,5885,0,0
8353,L04M.DCE,2020-04-23,6185.0,6185.0,6185.0,6185,6185,1,1
8354,L04M.DCE,2020-04-24,6165.0,6165.0,6165.0,6165,6165,1,2
8355,L04M.DCE,2020-04-27,6170.0,6170.0,6170.0,6170,6170,1,1
8356,L04M.DCE,2020-04-28,,,,6170,6170,0,1
8357,L04M.DCE,2020-04-29,,,,6170,6170,0,1
8358,L04M.DCE,2020-04-30,6250.0,6250.0,6250.0,6250,6250,1,2
8359,L04M.DCE,2020-05-06,6390.0,6580.0,6390.0,6530,6490,4,2
8360,L04M.DCE,2020-05-07,,,,6490,6490,0,2
8361,L04M.DCE,2020-05-08,6475.0,6475.0,6335.0,6335,6405,2,3
8362,L04M.DCE,2020-05-11,6490.0,6490.0,6430.0,6430,6470,3,5
8363,L04M.DCE,2020-05-12,,,,6430,6430,0,5
8364,L04M.DCE,2020-05-13,6385.0,6385.0,6385.0,6385,6385,1,4
8365,L04M.DCE,2020-05-14,6395.0,6395.0,6395.0,6395,6395,1,5
8366,L04M.DCE,2020-05-15,6465.0,6515.0,6465.0,6515,6490,2,6
8367,L04M.DCE,2020-05-18,,,,6490,6490,0,6
8368,L04M.DCE,2020-05-19,6460.0,6510.0,6460.0,6510,6485,2,6
8369,L04M.DCE,2020-05-20,,,,6485,6485,0,6
8370,L04M.DCE,2020-05-21,6525.0,6525.0,6525.0,6525,6525,1,6
8371,L04M.DCE,2020-05-22,6555.0,6555.0,6555.0,6555,6555,1,6
8372,L04M.DCE,2020-05-25,6625.0,6625.0,6625.0,6625,6625,1,7
8373,L04M.DCE,2020-05-26,6550.0,6550.0,6550.0,6550,6550,4,3
8374,L04M.DCE,2020-05-27,6530.0,6530.0,6530.0,6530,6530,2,1
8375,L04M.DCE,2020-05-28,,,,6525,6525,0,1
8376,L04M.DCE,2020-05-29,,,,6525,6525,0,1
8377,L04M.DCE,2020-06-01,,,,6615,6615,0,1
8378,L04M.DCE,2020-06-02,6800.0,6800.0,6800.0,6800,6800,1,2
8379,L04M.DCE,2020-06-03,,,,6800,6800,0,2
8380,L04M.DCE,2020-06-04,6665.0,6665.0,6665.0,6665,6665,1,3
8381,L04M.DCE,2020-06-05,,,,6665,6665,0,3
8382,L04M.DCE,2020-06-08,,,,6665,6665,0,3
8383,L04M.DCE,2020-06-09,,,,6665,6665,0,3
8384,L04M.DCE,2020-06-10,6695.0,6695.0,6695.0,6695,6695,2,1
8385,L04M.DCE,2020-06-11,,,,6695,6695,0,1
8386,L04M.DCE,2020-06-12,,,,6695,6695,0,1
8387,L04M.DCE,2020-06-15,,,,6675,6675,0,1
8388,L04M.DCE,2020-06-16,,,,6675,6675,0,1
8389,L04M.DCE,2020-06-17,,,,6675,6675,0,1
8390,L04M.DCE,2020-06-18,,,,6675,6675,0,1
8391,L04M.DCE,2020-06-19,,,,6710,6710,0,1
8392,L04M.DCE,2020-06-22,,,,6685,6685,0,1
8393,L04M.DCE,2020-06-23,,,,6685,6685,0,1
8394,L04M.DCE,2020-06-24,,,,6685,6685,0,1
8395,L04M.DCE,2020-06-29,,,,6685,6685,0,1
8396,L04M.DCE,2020-06-30,,,,6685,6685,0,1
8397,L04M.DCE,2020-07-01,,,,6730,6730,0,1
8398,L04M.DCE,2020-07-02,,,,6730,6730,0,1
8399,L04M.DCE,2020-07-03,6940.0,6940.0,6940.0,6940,6940,1,1
8400,L04M.DCE,2020-07-06,,,,7020,7020,0,1
8401,L04M.DCE,2020-07-07,,,,7020,7020,0,1
8402,L04M.DCE,2020-07-08,7300.0,7300.0,7195.0,7195,7245,10,11
8403,L04M.DCE,2020-07-09,7185.0,7185.0,7185.0,7185,7185,10,21
8404,L04M.DCE,2020-07-10,,,,7185,7185,0,21
8405,L04M.DCE,2020-07-13,,,,7185,7185,0,21
8406,L04M.DCE,2020-07-14,,,,7185,7185,0,21
8407,L04M.DCE,2020-07-15,,,,7185,7185,0,21
8408,L04M.DCE,2020-07-16,,,,7185,7185,0,21
8409,L04M.DCE,2020-07-17,7085.0,7085.0,7050.0,7070,7070,5,21
8410,L04M.DCE,2020-07-20,,,,7070,7070,0,21
8411,L04M.DCE,2020-07-21,7085.0,7085.0,7050.0,7050,7065,2,21
8412,L04M.DCE,2020-07-22,,,,7065,7065,0,21
8413,L04M.DCE,2020-07-23,,,,7065,7065,0,21
8414,L04M.DCE,2020-07-24,,,,7065,7065,0,21
8415,L04M.DCE,2020-07-27,7105.0,7105.0,7105.0,7105,7105,3,24
8416,L04M.DCE,2020-07-28,,,,7105,7105,0,24
8417,L04M.DCE,2020-07-29,7100.0,7100.0,7045.0,7065,7060,8,20
8418,L04M.DCE,2020-07-30,,,,7060,7060,0,20
8419,L04M.DCE,2020-07-31,,,,7060,7060,0,20
8420,L04M.DCE,2020-08-03,,,,7060,7060,0,20
8421,L04M.DCE,2020-08-04,,,,7060,7060,0,20
8422,L04M.DCE,2020-08-05,,,,7060,7060,0,20
8423,L04M.DCE,2020-08-06,,,,7060,7060,0,20
8424,L04M.DCE,2020-08-07,,,,7060,7060,0,20
8425,L04M.DCE,2020-08-10,,,,7060,7060,0,20
8426,L04M.DCE,2020-08-11,,,,7060,7060,0,20
8427,L04M.DCE,2020-08-12,7005.0,7005.0,7005.0,7005,7005,1,21
8428,L04M.DCE,2020-08-13,,,,7005,7005,0,21
8429,L04M.DCE,2020-08-14,,,,7005,7005,0,21
8430,L04M.DCE,2020-08-17,,,,7005,7005,0,21
8431,L04M.DCE,2020-08-18,,,,7005,7005,0,21
8432,L04M.DCE,2020-08-19,,,,7005,7005,0,21
8433,L04M.DCE,2020-08-20,,,,7005,7005,0,21
8434,L04M.DCE,2020-08-21,,,,7005,7005,0,21
8435,L04M.DCE,2020-08-24,,,,7005,7005,0,21
8436,L04M.DCE,2020-08-25,,,,7005,7005,0,21
8437,L04M.DCE,2020-08-26,,,,7095,7095,0,21
8438,L04M.DCE,2020-08-27,,,,7205,7205,0,21
8439,L04M.DCE,2020-08-28,,,,7205,7205,0,21
8440,L04M.DCE,2020-08-31,,,,7390,7390,0,21
8441,L04M.DCE,2020-09-01,7435.0,7450.0,7390.0,7405,7420,12,25
8442,L04M.DCE,2020-09-02,7485.0,7705.0,7485.0,7690,7570,16,23
8443,L04M.DCE,2020-09-03,,,,7570,7570,0,23
8444,L04M.DCE,2020-09-04,7610.0,7620.0,7590.0,7620,7595,13,22
8445,L04M.DCE,2020-09-07,,,,7515,7515,0,22
8446,L04M.DCE,2020-09-08,7515.0,7525.0,7470.0,7520,7495,22,29
8447,L04M.DCE,2020-09-09,7395.0,7405.0,7385.0,7385,7390,14,29
8448,L04M.DCE,2020-09-10,,,,7390,7390,0,29
8449,L04M.DCE,2020-09-11,7290.0,7325.0,7290.0,7325,7375,94,31
8450,L04M.DCE,2020-09-14,7315.0,7320.0,7305.0,7305,7355,84,35
8451,L04M.DCE,2020-09-15,,,,7355,7355,0,35
8452,L04M.DCE,2020-09-16,,,,7355,7355,0,35
8453,L04M.DCE,2020-09-17,,,,7355,7355,0,35
8454,L04M.DCE,2020-09-18,,,,7355,7355,0,35
8455,L04M.DCE,2020-09-21,,,,7355,7355,0,35
8456,L04M.DCE,2020-09-22,,,,7330,7330,0,35
8457,L04M.DCE,2020-09-23,7135.0,7170.0,7135.0,7170,7150,9,35
8458,L04M.DCE,2020-09-24,,,,7150,7150,0,35
8459,L04M.DCE,2020-09-25,,,,7150,7150,0,35
8460,L04M.DCE,2020-09-28,,,,7150,7150,0,35
8461,L04M.DCE,2020-09-29,,,,7150,7150,0,35
8462,L04M.DCE,2020-09-30,7060.0,7060.0,7060.0,7060,7060,8,43
8463,L04M.DCE,2020-10-09,7130.0,7165.0,7130.0,7165,7205,3453,42
8464,L04M.DCE,2020-10-12,7360.0,7410.0,7360.0,7410,7285,2704,38
8465,L04M.DCE,2020-10-13,7360.0,7360.0,7360.0,7360,7360,1,37
8466,L04M.DCE,2020-10-14,,,,7360,7360,1,36
8467,L04M.DCE,2020-10-15,7275.0,7275.0,7255.0,7255,7260,3,39
8468,L04M.DCE,2020-10-16,,,,7260,7260,6,45
8469,L04M.DCE,2020-10-19,7215.0,7220.0,7215.0,7220,7215,2,45
8470,L04M.DCE,2020-10-20,,,,7215,7215,2,45
8471,L04M.DCE,2020-10-21,,,,7215,7215,2,45
8472,L04M.DCE,2020-10-22,,,,7215,7215,0,45
8473,L04M.DCE,2020-10-23,,,,7215,7215,0,45
8474,L04M.DCE,2020-10-26,,,,7215,7215,0,45
8475,L04M.DCE,2020-10-27,7190.0,7245.0,7150.0,7245,7205,4,43
8476,L04M.DCE,2020-10-28,7200.0,7200.0,7180.0,7180,7185,5,46
8477,L04M.DCE,2020-10-29,,,,7185,7185,0,46
8478,L04M.DCE,2020-10-30,7165.0,7165.0,7165.0,7165,7190,16,38
8479,L04M.DCE,2020-11-02,7190.0,7340.0,7190.0,7340,7295,907,284
8480,L04M.DCE,2020-11-03,7330.0,7450.0,7330.0,7405,7400,1722,464
8481,L04M.DCE,2020-11-04,7400.0,7460.0,7330.0,7365,7400,1551,465
8482,L04M.DCE,2020-11-05,7375.0,7385.0,7285.0,7330,7335,1774,513
8483,L04M.DCE,2020-11-06,7345.0,7365.0,7285.0,7325,7325,2572,948
8484,L04M.DCE,2020-11-09,7360.0,7400.0,7240.0,7315,7310,3081,1179
8485,L04M.DCE,2020-11-10,7385.0,7425.0,7235.0,7265,7320,2339,1179
8486,L04M.DCE,2020-11-11,7285.0,7340.0,7205.0,7330,7280,1580,1075
8487,L04M.DCE,2020-11-12,7330.0,7395.0,7330.0,7380,7360,1869,1068
8488,L04M.DCE,2020-11-13,7390.0,7530.0,7380.0,7520,7430,11166,1069
8489,L04M.DCE,2020-11-16,7510.0,7675.0,7505.0,7575,7580,3752,1074
8490,L04M.DCE,2020-11-17,7610.0,7645.0,7525.0,7605,7575,3395,798
8491,L04M.DCE,2020-11-18,7645.0,7725.0,7600.0,7680,7660,3642,1030
8492,L04M.DCE,2020-11-19,7660.0,7785.0,7615.0,7735,7695,5170,925
8493,L04M.DCE,2020-11-20,7745.0,7790.0,7600.0,7610,7645,6101,955
8494,L04M.DCE,2020-11-23,7635.0,7780.0,7590.0,7720,7695,26226,1322
8495,L04M.DCE,2020-11-24,7740.0,7825.0,7720.0,7785,7775,7053,1489
8496,L04M.DCE,2020-11-25,7785.0,7830.0,7700.0,7705,7775,7547,1824
8497,L04M.DCE,2020-11-26,7700.0,7865.0,7675.0,7685,7765,6114,1772
8498,L04M.DCE,2020-11-27,7720.0,7825.0,7670.0,7770,7740,4994,1855
8499,L04M.DCE,2020-11-30,7775.0,7840.0,7700.0,7745,7750,6224,1934
8500,L04M.DCE,2020-12-01,7740.0,7750.0,7625.0,7720,7685,6631,2056
8501,L04M.DCE,2020-12-02,7735.0,7765.0,7595.0,7600,7685,7490,2361
8502,L04M.DCE,2020-12-03,7605.0,7655.0,7540.0,7585,7590,7822,2273
8503,L04M.DCE,2020-12-04,7605.0,7765.0,7545.0,7765,7670,5800,2502
8504,L04M.DCE,2020-12-07,7765.0,7940.0,7715.0,7920,7835,10052,2370
8505,L04M.DCE,2020-12-08,7925.0,7965.0,7805.0,7860,7890,5991,2380
8506,L04M.DCE,2020-12-09,7865.0,7905.0,7810.0,7840,7845,16426,2352
8507,L04M.DCE,2020-12-10,7860.0,8095.0,7830.0,7875,7915,13190,2395
8508,L04M.DCE,2020-12-11,7880.0,7970.0,7855.0,7970,7925,31369,2372
8509,L04M.DCE,2020-12-14,8005.0,8190.0,7890.0,7930,8070,11618,3679
8510,L04M.DCE,2020-12-15,7940.0,7980.0,7830.0,7835,7895,6642,3624
8511,L04M.DCE,2020-12-16,7845.0,7875.0,7750.0,7830,7810,10242,3993
8512,L04M.DCE,2020-12-17,7845.0,7895.0,7775.0,7880,7815,7062,3857
8513,L04M.DCE,2020-12-18,7905.0,8020.0,7880.0,7945,7950,8513,4422
8514,L04M.DCE,2020-12-21,7935.0,8035.0,7830.0,7835,7870,38242,4506
8515,L04M.DCE,2020-12-22,7805.0,8000.0,7775.0,7780,7905,12393,5069
8516,L04M.DCE,2020-12-23,7825.0,7830.0,7720.0,7755,7760,13567,5985
8517,L04M.DCE,2020-12-24,7785.0,7910.0,7785.0,7885,7845,39723,6179
8518,L04M.DCE,2020-12-25,7865.0,7895.0,7655.0,7670,7735,20732,6456
8519,L04M.DCE,2020-12-28,7655.0,7710.0,7575.0,7575,7655,7286,5993
8520,L04M.DCE,2020-12-29,7610.0,7615.0,7535.0,7535,7575,5133,6038
8521,L04M.DCE,2020-12-30,7550.0,7580.0,7470.0,7560,7505,10800,5913
8522,L04M.DCE,2020-12-31,7570.0,7750.0,7525.0,7745,7565,67572,5837
8523,L04M.DCE,2021-01-04,7720.0,7760.0,7630.0,7755,7695,3834,6035
8524,L04M.DCE,2021-01-05,7770.0,7830.0,7675.0,7725,7745,5008,6500
8525,L04M.DCE,2021-01-06,7755.0,7790.0,7630.0,7645,7715,7125,4898
8526,L04M.DCE,2021-01-07,7630.0,8095.0,7590.0,7595,7690,10419,4040
8527,L04M.DCE,2021-01-08,7595.0,7640.0,7430.0,7460,7560,9825,4242
8528,L04M.DCE,2021-01-11,7460.0,7585.0,7430.0,7510,7500,10298,4345
8529,L04M.DCE,2021-01-12,7510.0,7580.0,7415.0,7570,7500,6172,4508
8530,L04M.DCE,2021-01-13,7580.0,7640.0,7450.0,7630,7540,8406,4791
8531,L04M.DCE,2021-01-14,7605.0,7605.0,7490.0,7570,7540,6117,4899
8532,L04M.DCE,2021-01-15,7555.0,7640.0,7500.0,7620,7545,7076,5147
8533,L04M.DCE,2021-01-18,7585.0,7790.0,7550.0,7790,7635,8337,5367
8534,L04M.DCE,2021-01-19,7760.0,7805.0,7710.0,7735,7760,6477,5130
8535,L04M.DCE,2021-01-20,7755.0,7785.0,7675.0,7675,7730,2969,5524
8536,L04M.DCE,2021-01-21,7700.0,7815.0,7700.0,7805,7755,3232,5398
8537,L04M.DCE,2021-01-22,7820.0,7900.0,7730.0,7870,7835,6739,5352
8538,L04M.DCE,2021-01-25,7865.0,7970.0,7710.0,7760,7810,6942,5483
8539,L04M.DCE,2021-01-26,7770.0,7855.0,7750.0,7765,7805,4371,5658
8540,L04M.DCE,2021-01-27,7800.0,7875.0,7760.0,7855,7800,7639,6034
8541,L04M.DCE,2021-01-28,7860.0,7955.0,7850.0,7925,7895,7356,6286
8542,L04M.DCE,2021-01-29,7935.0,8050.0,7925.0,8010,7980,5019,6469
8543,L04M.DCE,2021-02-01,8030.0,8075.0,7865.0,7870,7960,5681,5677
8544,L04M.DCE,2021-02-02,7855.0,7920.0,7820.0,7875,7865,9938,5536
8545,L04M.DCE,2021-02-03,7885.0,8005.0,7855.0,7985,7900,8101,4929
8546,L04M.DCE,2021-02-04,7970.0,8100.0,7945.0,8085,8015,8094,4538
8547,L04M.DCE,2021-02-05,8070.0,8120.0,8035.0,8055,8085,8063,4210
8548,L04M.DCE,2021-02-08,8050.0,8130.0,8005.0,8040,8055,9570,3798
8549,L04M.DCE,2021-02-09,8065.0,8085.0,7955.0,8005,8000,7078,3568
8550,L04M.DCE,2021-02-10,7985.0,7995.0,7930.0,7950,7960,6184,3452
8551,L04M.DCE,2021-02-18,8170.0,8615.0,8170.0,8615,8490,8756,3435
8552,L04M.DCE,2021-02-19,8610.0,8835.0,8545.0,8825,8655,14726,3192
8553,L04M.DCE,2021-02-22,8830.0,9145.0,8785.0,9065,8945,20157,2790
8554,L04M.DCE,2021-02-23,9040.0,9150.0,8800.0,8870,8975,19560,2707
8555,L04M.DCE,2021-02-24,8875.0,9015.0,8790.0,8845,8885,20704,2681
8556,L04M.DCE,2021-02-25,8830.0,9110.0,8750.0,8980,8930,30110,2815
8557,L04M.DCE,2021-02-26,8950.0,8995.0,8770.0,8880,8895,25163,2486
8558,L04M.DCE,2021-03-01,8895.0,8980.0,8695.0,8805,8845,1997,1750
8559,L04M.DCE,2021-03-02,8845.0,8900.0,8675.0,8900,8760,829,1505
8560,L04M.DCE,2021-03-03,8810.0,9060.0,8810.0,9000,8965,416,1443
8561,L04M.DCE,2021-03-04,8960.0,9230.0,8925.0,8975,9065,290,1397
8562,L04M.DCE,2021-03-05,8975.0,8975.0,8780.0,8940,8855,613,1369
8563,L04M.DCE,2021-03-08,8855.0,9200.0,8855.0,9155,9130,397,1455
8564,L04M.DCE,2021-03-09,9100.0,9140.0,8895.0,8895,9075,172,1397
8565,L04M.DCE,2021-03-10,8975.0,8975.0,8695.0,8715,8890,51,1381
8566,L04M.DCE,2021-03-11,8780.0,8860.0,8745.0,8860,8820,33,1371
8567,L04M.DCE,2021-03-12,8820.0,9050.0,8820.0,8965,8865,82,1295
8568,L04M.DCE,2021-03-15,8980.0,9115.0,8980.0,9005,9030,41,1275
8569,L04M.DCE,2021-03-16,8955.0,9150.0,8840.0,8840,9055,230,1464
8570,L04M.DCE,2021-03-17,8880.0,8965.0,8845.0,8845,8865,47,1440
8571,L04M.DCE,2021-03-18,8865.0,9105.0,8755.0,8755,8810,17,1435
8572,L04M.DCE,2021-03-19,8630.0,8650.0,8585.0,8585,8635,38,1401
8573,L04M.DCE,2021-03-22,8680.0,8690.0,8680.0,8690,8685,6,1395
8574,L04M.DCE,2021-03-23,,,,8685,8685,0,1395
8575,L04M.DCE,2021-03-24,8685.0,8685.0,8685.0,8685,8685,1,1394
8576,L04M.DCE,2021-03-25,8570.0,8570.0,8500.0,8565,8545,29,1379
8577,L04M.DCE,2021-03-26,8545.0,8610.0,8545.0,8605,8575,85,1332
8578,L04M.DCE,2021-03-29,8600.0,8615.0,8600.0,8615,8600,59,1275
8579,L04M.DCE,2021-03-30,8600.0,8765.0,8600.0,8685,8610,555,881
8580,L04M.DCE,2021-03-31,8490.0,8510.0,8490.0,8510,8500,22,859
8581,L04M.DCE,2021-04-01,8475.0,8600.0,8475.0,8600,8550,20,874
8582,L04M.DCE,2021-04-02,8840.0,8840.0,8645.0,8645,8740,8,870
8583,L04M.DCE,2021-04-06,,,,8740,8740,0,870
8584,L04M.DCE,2021-04-07,,,,8740,8740,0,870
8585,L04M.DCE,2021-04-08,,,,8740,8740,0,870
8586,L04M.DCE,2021-04-09,,,,8740,8740,0,870
8587,L04M.DCE,2021-04-12,,,,8740,8740,0,870
8588,L04M.DCE,2021-04-13,,,,8740,8740,0,870
8589,L04M.DCE,2021-04-14,,,,8740,8740,0,870
8590,L04M.DCE,2021-04-15,8250.0,8365.0,8250.0,8365,8360,82,0
8591,L04M.DCE,2021-04-16,,,,8350,8350,0,0
8592,L04M.DCE,2021-04-19,,,,8350,8350,0,0
8593,L04M.DCE,2021-04-20,,,,8350,8350,0,0
8594,L04M.DCE,2021-04-21,,,,8205,8205,0,0
8595,L04M.DCE,2021-04-22,,,,8205,8205,0,0
8596,L04M.DCE,2021-04-23,,,,8205,8205,0,0
8597,L04M.DCE,2021-04-26,,,,8205,8205,0,0
8598,L04M.DCE,2021-04-27,,,,8205,8205,0,0
8599,L04M.DCE,2021-04-28,,,,8205,8205,0,0
8600,L04M.DCE,2021-04-29,,,,8205,8205,0,0
8601,L04M.DCE,2021-04-30,,,,8140,8140,0,0
8602,L04M.DCE,2021-05-06,,,,8140,8140,0,0
8603,L04M.DCE,2021-05-07,,,,8140,8140,0,0
8604,L04M.DCE,2021-05-10,,,,8250,8250,0,0
8605,L04M.DCE,2021-05-11,,,,8250,8250,0,0
8606,L04M.DCE,2021-05-12,,,,8250,8250,0,0
8607,L04M.DCE,2021-05-13,8170.0,8170.0,8170.0,8170,8170,1,1
8608,L04M.DCE,2021-05-14,8000.0,8000.0,8000.0,8000,8000,2,3
8609,L04M.DCE,2021-05-17,8060.0,8060.0,8060.0,8060,8060,1,4
8610,L04M.DCE,2021-05-18,8010.0,8030.0,8010.0,8015,8015,6,5
8611,L04M.DCE,2021-05-19,,,,8015,8015,0,5
8612,L04M.DCE,2021-05-20,,,,7990,7990,0,5
8613,L04M.DCE,2021-05-21,,,,7950,7950,0,5
8614,L04M.DCE,2021-05-24,7790.0,7790.0,7710.0,7710,7750,2,5
8615,L04M.DCE,2021-05-25,,,,7750,7750,0,5
8616,L04M.DCE,2021-05-26,,,,7750,7750,0,5
8617,L04M.DCE,2021-05-27,7755.0,7755.0,7755.0,7755,7755,2,6
8618,L04M.DCE,2021-05-28,,,,7755,7755,0,6
8619,L04M.DCE,2021-05-31,,,,7755,7755,0,6
8620,L04M.DCE,2021-06-01,7755.0,7840.0,7640.0,7775,7780,628,534
8621,L04M.DCE,2021-06-02,7840.0,7870.0,7745.0,7745,7805,783,913
8622,L04M.DCE,2021-06-03,7775.0,7815.0,7725.0,7750,7770,1291,1160
8623,L04M.DCE,2021-06-04,7740.0,7750.0,7655.0,7670,7685,1136,1205
8624,L04M.DCE,2021-06-07,7685.0,7720.0,7515.0,7590,7630,2669,1346
8625,L04M.DCE,2021-06-08,7565.0,7650.0,7515.0,7545,7550,2102,1359
8626,L04M.DCE,2021-06-09,7555.0,7625.0,7480.0,7600,7545,1501,1364
8627,L04M.DCE,2021-06-10,7600.0,7635.0,7530.0,7590,7565,1342,1370
8628,L04M.DCE,2021-06-11,7585.0,7660.0,7505.0,7615,7605,1972,1348
8629,L04M.DCE,2021-06-15,7635.0,7705.0,7555.0,7655,7605,1336,1367
8630,L04M.DCE,2021-06-16,7645.0,7755.0,7605.0,7605,7685,1200,1407
