ID,证券代码,日期,开盘价,最高价,最低价,收盘价,结算价,成交量,持仓量
12541,PP06M.DCE,2024/04/30,7571.0000,7581.0000,7550.0000,7562.0000,7564.0000,1233.0000,4735.0000
12542,PP06M.DCE,2024/05/06,7498.0000,7519.0000,7454.0000,7481.0000,7471.0000,1422.0000,4074.0000
12543,PP06M.DCE,2024/05/07,7476.0000,7539.0000,7470.0000,7535.0000,7503.0000,974.0000,4024.0000
12544,PP06M.DCE,2024/05/08,7527.0000,7555.0000,7500.0000,7500.0000,7530.0000,1194.0000,3994.0000
12545,PP06M.DCE,2024/05/09,7502.0000,7531.0000,7481.0000,7504.0000,7505.0000,958.0000,3910.0000
12546,PP06M.DCE,2024/05/10,7500.0000,7520.0000,7450.0000,7472.0000,7478.0000,674.0000,3856.0000
12547,PP06M.DCE,2024/05/13,7494.0000,7523.0000,7460.0000,7509.0000,7492.0000,536.0000,3840.0000
12548,PP06M.DCE,2024/05/14,7526.0000,7549.0000,7463.0000,7524.0000,7510.0000,1567.0000,3812.0000
12549,PP06M.DCE,2024/05/15,7497.0000,7540.0000,7483.0000,7540.0000,7501.0000,900.0000,3708.0000
12550,PP06M.DCE,2024/05/16,7512.0000,7545.0000,7494.0000,7537.0000,7525.0000,592.0000,3708.0000
12551,PP06M.DCE,2024/05/17,7537.0000,7665.0000,7537.0000,7665.0000,7612.0000,3123.0000,4648.0000
12552,PP06M.DCE,2024/05/20,7665.0000,7716.0000,7665.0000,7696.0000,7690.0000,2178.0000,5158.0000
12553,PP06M.DCE,2024/05/21,7696.0000,7718.0000,7655.0000,7687.0000,7678.0000,1434.0000,4911.0000
12554,PP06M.DCE,2024/05/22,7687.0000,7694.0000,7655.0000,7680.0000,7671.0000,283.0000,4812.0000
12555,PP06M.DCE,2024/05/23,7677.0000,7677.0000,7631.0000,7632.0000,7650.0000,753.0000,4493.0000
12556,PP06M.DCE,2024/05/24,7680.0000,7680.0000,7621.0000,7670.0000,7657.0000,952.0000,3866.0000
12557,PP06M.DCE,2024/05/27,7657.0000,7700.0000,7632.0000,7700.0000,7670.0000,1766.0000,4081.0000
12558,PP06M.DCE,2024/05/28,7705.0000,7778.0000,7667.0000,7667.0000,7747.0000,690.0000,3887.0000
12559,PP06M.DCE,2024/05/29,7673.0000,7704.0000,7665.0000,7676.0000,7688.0000,479.0000,3727.0000
12560,PP06M.DCE,2024/05/30,7688.0000,7760.0000,7688.0000,7713.0000,7726.0000,453.0000,3720.0000
12561,PP06M.DCE,2024/05/31,7730.0000,7798.0000,7729.0000,7736.0000,7745.0000,344.0000,3632.0000
12562,PP06M.DCE,2024/06/03,7740.0000,7751.0000,7646.0000,7646.0000,7710.0000,1060.0000,2588.0000
12563,PP06M.DCE,2024/06/04,7621.0000,7634.0000,7578.0000,7578.0000,7617.0000,84.0000,2529.0000
12564,PP06M.DCE,2024/06/05,7564.0000,7564.0000,7562.0000,7562.0000,7563.0000,4.0000,2529.0000
12565,PP06M.DCE,2024/06/06,,,,7563.0000,7563.0000,0.0000,2529.0000
12566,PP06M.DCE,2024/06/07,7611.0000,7611.0000,7562.0000,7562.0000,7589.0000,28.0000,2520.0000
12567,PP06M.DCE,2024/06/11,,,,7589.0000,7589.0000,0.0000,2520.0000
12568,PP06M.DCE,2024/06/12,7589.0000,7589.0000,7589.0000,7589.0000,7589.0000,408.0000,2112.0000
12569,PP06M.DCE,2024/06/13,,,,7589.0000,7589.0000,0.0000,2112.0000
12570,PP06M.DCE,2024/06/14,,,,7589.0000,7589.0000,0.0000,2112.0000
12571,PP06M.DCE,2024/06/17,,,,7688.0000,7688.0000,0.0000,0.0000
12572,PP06M.DCE,2024/06/18,7798.0000,7798.0000,7465.0000,7741.0000,7707.0000,5.0000,0.0000
12573,PP06M.DCE,2024/06/19,,,,7718.0000,7718.0000,0.0000,0.0000
12574,PP06M.DCE,2024/06/20,,,,7718.0000,7718.0000,0.0000,0.0000
12575,PP06M.DCE,2024/06/21,,,,7718.0000,7718.0000,0.0000,0.0000
12576,PP06M.DCE,2024/06/24,7748.0000,7762.0000,7748.0000,7762.0000,7753.0000,3.0000,3.0000
12577,PP06M.DCE,2024/06/25,7768.0000,7768.0000,7768.0000,7768.0000,7768.0000,1.0000,3.0000
12578,PP06M.DCE,2024/06/26,7707.0000,7707.0000,7707.0000,7707.0000,7707.0000,1.0000,3.0000
12579,PP06M.DCE,2024/06/27,7711.0000,7711.0000,7711.0000,7711.0000,7711.0000,1.0000,4.0000
12580,PP06M.DCE,2024/06/28,,,,7711.0000,7711.0000,0.0000,4.0000
12581,PP06M.DCE,2024/07/01,,,,7711.0000,7711.0000,0.0000,4.0000
12582,PP06M.DCE,2024/07/02,,,,7711.0000,7711.0000,0.0000,4.0000
12583,PP06M.DCE,2024/07/03,7627.0000,7761.0000,7627.0000,7759.0000,7725.0000,5.0000,7.0000
12584,PP06M.DCE,2024/07/04,,,,7725.0000,7725.0000,0.0000,7.0000
12585,PP06M.DCE,2024/07/05,,,,7725.0000,7725.0000,0.0000,7.0000
12586,PP06M.DCE,2024/07/08,7715.0000,7733.0000,7710.0000,7733.0000,7720.0000,4.0000,8.0000
12587,PP06M.DCE,2024/07/09,7702.0000,7764.0000,7702.0000,7761.0000,7747.0000,4.0000,12.0000
12588,PP06M.DCE,2024/07/10,7709.0000,7709.0000,7709.0000,7709.0000,7709.0000,1.0000,12.0000
12589,PP06M.DCE,2024/07/11,,,,7709.0000,7709.0000,0.0000,12.0000
12590,PP06M.DCE,2024/07/12,,,,7706.0000,7706.0000,0.0000,12.0000
12591,PP06M.DCE,2024/07/15,,,,7706.0000,7706.0000,0.0000,12.0000
12592,PP06M.DCE,2024/07/16,7666.0000,7672.0000,7666.0000,7669.0000,7668.0000,4.0000,13.0000
12593,PP06M.DCE,2024/07/17,7671.0000,7671.0000,7639.0000,7639.0000,7654.0000,11.0000,20.0000
12594,PP06M.DCE,2024/07/18,,,,7654.0000,7654.0000,0.0000,20.0000
12595,PP06M.DCE,2024/07/19,7643.0000,7651.0000,7621.0000,7621.0000,7639.0000,4.0000,21.0000
12596,PP06M.DCE,2024/07/22,7588.0000,7591.0000,7588.0000,7591.0000,7602.0000,4.0000,22.0000
12597,PP06M.DCE,2024/07/23,7535.0000,7535.0000,7535.0000,7535.0000,7535.0000,1.0000,21.0000
12598,PP06M.DCE,2024/07/24,7570.0000,7588.0000,7570.0000,7588.0000,7576.0000,4.0000,23.0000
12599,PP06M.DCE,2024/07/25,,,,7576.0000,7576.0000,0.0000,23.0000
12600,PP06M.DCE,2024/07/26,,,,7576.0000,7576.0000,0.0000,23.0000
12601,PP06M.DCE,2024/07/29,7544.0000,7544.0000,7544.0000,7544.0000,7544.0000,1.0000,23.0000
12602,PP06M.DCE,2024/07/30,,,,7544.0000,7544.0000,0.0000,23.0000
12603,PP06M.DCE,2024/07/31,,,,7544.0000,7544.0000,0.0000,23.0000
12604,PP06M.DCE,2024/08/01,7580.0000,7583.0000,7568.0000,7568.0000,7577.0000,4.0000,22.0000
12605,PP06M.DCE,2024/08/02,,,,7577.0000,7577.0000,0.0000,22.0000
12606,PP06M.DCE,2024/08/05,7520.0000,7520.0000,7520.0000,7520.0000,7520.0000,1.0000,22.0000
12607,PP06M.DCE,2024/08/06,,,,7520.0000,7520.0000,0.0000,22.0000
12608,PP06M.DCE,2024/08/07,7492.0000,7492.0000,7479.0000,7479.0000,7481.0000,5.0000,25.0000
12609,PP06M.DCE,2024/08/08,7448.0000,7478.0000,7448.0000,7478.0000,7470.0000,4.0000,26.0000
12610,PP06M.DCE,2024/08/09,7440.0000,7440.0000,7439.0000,7439.0000,7439.0000,2.0000,24.0000
12611,PP06M.DCE,2024/08/12,7442.0000,7442.0000,7439.0000,7441.0000,7440.0000,4.0000,27.0000
12612,PP06M.DCE,2024/08/13,7466.0000,7491.0000,7466.0000,7491.0000,7474.0000,3.0000,24.0000
12613,PP06M.DCE,2024/08/14,,,,7474.0000,7474.0000,0.0000,24.0000
12614,PP06M.DCE,2024/08/15,7465.0000,7465.0000,7465.0000,7465.0000,7465.0000,1.0000,25.0000
12615,PP06M.DCE,2024/08/16,7432.0000,7444.0000,7432.0000,7438.0000,7437.0000,4.0000,28.0000
12616,PP06M.DCE,2024/08/19,,,,7437.0000,7437.0000,0.0000,28.0000
12617,PP06M.DCE,2024/08/20,7422.0000,7422.0000,7380.0000,7401.0000,7408.0000,14.0000,29.0000
12618,PP06M.DCE,2024/08/21,7451.0000,7476.0000,7451.0000,7476.0000,7463.0000,7.0000,32.0000
12619,PP06M.DCE,2024/08/22,7478.0000,7490.0000,7478.0000,7490.0000,7483.0000,13.0000,35.0000
12620,PP06M.DCE,2024/08/23,7461.0000,7461.0000,7461.0000,7461.0000,7475.0000,2.0000,35.0000
12621,PP06M.DCE,2024/08/26,7479.0000,7529.0000,7479.0000,7528.0000,7502.0000,7.0000,35.0000
12622,PP06M.DCE,2024/08/27,7559.0000,7568.0000,7548.0000,7548.0000,7562.0000,5.0000,35.0000
12623,PP06M.DCE,2024/08/28,7568.0000,7595.0000,7567.0000,7567.0000,7579.0000,11.0000,32.0000
12624,PP06M.DCE,2024/08/29,,,,7579.0000,7579.0000,0.0000,32.0000
12625,PP06M.DCE,2024/08/30,7568.0000,7582.0000,7568.0000,7582.0000,7575.0000,2.0000,32.0000
12626,PP06M.DCE,2024/09/02,7536.0000,7536.0000,7506.0000,7510.0000,7511.0000,51.0000,75.0000
12627,PP06M.DCE,2024/09/03,7501.0000,7503.0000,7476.0000,7476.0000,7487.0000,8.0000,75.0000
12628,PP06M.DCE,2024/09/04,7476.0000,7476.0000,7360.0000,7360.0000,7418.0000,17.0000,77.0000
12629,PP06M.DCE,2024/09/05,7355.0000,7355.0000,7297.0000,7297.0000,7337.0000,7.0000,81.0000
12630,PP06M.DCE,2024/09/06,7278.0000,7278.0000,7262.0000,7266.0000,7271.0000,4.0000,80.0000
12631,PP06M.DCE,2024/09/09,7259.0000,7270.0000,7259.0000,7259.0000,7266.0000,12.0000,84.0000
12632,PP06M.DCE,2024/09/10,7238.0000,7262.0000,7160.0000,7160.0000,7209.0000,11.0000,87.0000
12633,PP06M.DCE,2024/09/11,7179.0000,7179.0000,7125.0000,7156.0000,7149.0000,7.0000,88.0000
12634,PP06M.DCE,2024/09/12,7200.0000,7245.0000,7170.0000,7233.0000,7194.0000,8.0000,87.0000
12635,PP06M.DCE,2024/09/13,7208.0000,7208.0000,7180.0000,7180.0000,7194.0000,2.0000,88.0000
12636,PP06M.DCE,2024/09/18,7195.0000,7200.0000,7195.0000,7200.0000,7198.0000,3.0000,88.0000
12637,PP06M.DCE,2024/09/19,7212.0000,7280.0000,7201.0000,7280.0000,7232.0000,10.0000,93.0000
12638,PP06M.DCE,2024/09/20,7259.0000,7260.0000,7253.0000,7253.0000,7260.0000,7.0000,92.0000
12639,PP06M.DCE,2024/09/23,7219.0000,7219.0000,7219.0000,7219.0000,7219.0000,2.0000,94.0000
12640,PP06M.DCE,2024/09/24,7207.0000,7221.0000,7207.0000,7221.0000,7214.0000,2.0000,94.0000
12641,PP06M.DCE,2024/09/25,7335.0000,7359.0000,7289.0000,7334.0000,7322.0000,11.0000,91.0000
12642,PP06M.DCE,2024/09/26,7305.0000,7305.0000,7299.0000,7299.0000,7302.0000,2.0000,90.0000
12643,PP06M.DCE,2024/09/27,7326.0000,7355.0000,7326.0000,7355.0000,7333.0000,8.0000,88.0000
12644,PP06M.DCE,2024/09/30,7399.0000,7598.0000,7399.0000,7537.0000,7508.0000,13.0000,84.0000
12645,PP06M.DCE,2024/10/08,7670.0000,7750.0000,7656.0000,7687.0000,7681.0000,40.0000,90.0000
12646,PP06M.DCE,2024/10/09,7670.0000,7670.0000,7588.0000,7646.0000,7645.0000,46.0000,128.0000
12647,PP06M.DCE,2024/10/10,7427.0000,7637.0000,7415.0000,7583.0000,7550.0000,70.0000,77.0000
12648,PP06M.DCE,2024/10/11,,,,7550.0000,7550.0000,0.0000,77.0000
12649,PP06M.DCE,2024/10/14,7611.0000,7637.0000,7611.0000,7637.0000,7624.0000,2.0000,78.0000
12650,PP06M.DCE,2024/10/15,7530.0000,7549.0000,7511.0000,7545.0000,7538.0000,17.0000,76.0000
12651,PP06M.DCE,2024/10/16,,,,7538.0000,7538.0000,0.0000,76.0000
12652,PP06M.DCE,2024/10/17,7480.0000,7480.0000,7480.0000,7480.0000,7480.0000,1.0000,76.0000
12653,PP06M.DCE,2024/10/18,7487.0000,7507.0000,7487.0000,7507.0000,7497.0000,2.0000,76.0000
12654,PP06M.DCE,2024/10/21,7483.0000,7483.0000,7442.0000,7466.0000,7470.0000,13.0000,86.0000
12655,PP06M.DCE,2024/10/22,7465.0000,7485.0000,7465.0000,7485.0000,7476.0000,6.0000,86.0000
12656,PP06M.DCE,2024/10/23,7498.0000,7498.0000,7498.0000,7498.0000,7498.0000,6.0000,92.0000
12657,PP06M.DCE,2024/10/24,7495.0000,7495.0000,7495.0000,7495.0000,7495.0000,1.0000,92.0000
12658,PP06M.DCE,2024/10/25,7550.0000,7551.0000,7503.0000,7522.0000,7533.0000,5.0000,90.0000
12659,PP06M.DCE,2024/10/28,,,,7533.0000,7533.0000,0.0000,90.0000
12660,PP06M.DCE,2024/10/29,7492.0000,7492.0000,7461.0000,7461.0000,7476.0000,5.0000,91.0000
12661,PP06M.DCE,2024/10/30,7417.0000,7493.0000,7417.0000,7426.0000,7449.0000,13.0000,89.0000
12662,PP06M.DCE,2024/10/31,7446.0000,7457.0000,7446.0000,7457.0000,7449.0000,6.0000,90.0000
12663,PP06M.DCE,2024/11/01,7487.0000,7487.0000,7465.0000,7465.0000,7476.0000,2.0000,90.0000
12664,PP06M.DCE,2024/11/04,,,,7476.0000,7476.0000,0.0000,90.0000
12665,PP06M.DCE,2024/11/05,7486.0000,7486.0000,7486.0000,7486.0000,7486.0000,1.0000,90.0000
12666,PP06M.DCE,2024/11/06,7494.0000,7506.0000,7494.0000,7506.0000,7500.0000,2.0000,88.0000
12667,PP06M.DCE,2024/11/07,7417.0000,7485.0000,7404.0000,7485.0000,7428.0000,5.0000,87.0000
12668,PP06M.DCE,2024/11/08,,,,7438.0000,7438.0000,0.0000,87.0000
12669,PP06M.DCE,2024/11/11,7475.0000,7475.0000,7434.0000,7434.0000,7454.0000,2.0000,88.0000
12670,PP06M.DCE,2024/11/12,7426.0000,7441.0000,7426.0000,7441.0000,7433.0000,2.0000,88.0000
12671,PP06M.DCE,2024/11/13,,,,7433.0000,7433.0000,0.0000,88.0000
12672,PP06M.DCE,2024/11/14,,,,7433.0000,7433.0000,0.0000,88.0000
12673,PP06M.DCE,2024/11/15,,,,7433.0000,7433.0000,0.0000,88.0000
12674,PP06M.DCE,2024/11/18,,,,7433.0000,7433.0000,0.0000,88.0000
12675,PP06M.DCE,2024/11/19,,,,7433.0000,7433.0000,0.0000,88.0000
12676,PP06M.DCE,2024/11/20,7508.0000,7508.0000,7508.0000,7508.0000,7508.0000,1.0000,88.0000
12677,PP06M.DCE,2024/11/21,7514.0000,7514.0000,7514.0000,7514.0000,7514.0000,1.0000,87.0000
12678,PP06M.DCE,2024/11/22,7521.0000,7521.0000,7509.0000,7509.0000,7515.0000,2.0000,88.0000
12679,PP06M.DCE,2024/11/25,7513.0000,7513.0000,7509.0000,7509.0000,7511.0000,2.0000,89.0000
12680,PP06M.DCE,2024/11/26,7538.0000,7538.0000,7538.0000,7538.0000,7538.0000,1.0000,89.0000
12681,PP06M.DCE,2024/11/27,7511.0000,7511.0000,7509.0000,7509.0000,7510.0000,4.0000,88.0000
12682,PP06M.DCE,2024/11/28,,,,7510.0000,7510.0000,0.0000,88.0000
12683,PP06M.DCE,2024/11/29,7537.0000,7537.0000,7537.0000,7537.0000,7536.0000,45.0000,44.0000
12684,PP06M.DCE,2024/12/02,7531.0000,7558.0000,7531.0000,7558.0000,7541.0000,5.0000,42.0000
12685,PP06M.DCE,2024/12/03,,,,7541.0000,7541.0000,0.0000,42.0000
12686,PP06M.DCE,2024/12/04,7535.0000,7535.0000,7511.0000,7511.0000,7523.0000,2.0000,42.0000
12687,PP06M.DCE,2024/12/05,7518.0000,7518.0000,7468.0000,7472.0000,7490.0000,6.0000,43.0000
12688,PP06M.DCE,2024/12/06,7447.0000,7447.0000,7447.0000,7447.0000,7447.0000,2.0000,42.0000
12689,PP06M.DCE,2024/12/09,7407.0000,7437.0000,7407.0000,7413.0000,7419.0000,3.0000,43.0000
12690,PP06M.DCE,2024/12/10,7443.0000,7466.0000,7443.0000,7462.0000,7456.0000,5.0000,45.0000
12691,PP06M.DCE,2024/12/11,,,,7456.0000,7456.0000,0.0000,45.0000
12692,PP06M.DCE,2024/12/12,,,,7485.0000,7485.0000,0.0000,45.0000
12693,PP06M.DCE,2024/12/13,7473.0000,7473.0000,7457.0000,7457.0000,7465.0000,2.0000,45.0000
12694,PP06M.DCE,2024/12/16,7447.0000,7459.0000,7445.0000,7459.0000,7449.0000,4.0000,44.0000
12695,PP06M.DCE,2024/12/17,7473.0000,7482.0000,7436.0000,7469.0000,7462.0000,51.0000,46.0000
12696,PP06M.DCE,2024/12/18,7430.0000,7430.0000,7426.0000,7426.0000,7429.0000,4.0000,46.0000
12697,PP06M.DCE,2024/12/19,7451.0000,7451.0000,7400.0000,7400.0000,7424.0000,6.0000,46.0000
12698,PP06M.DCE,2024/12/20,7382.0000,7387.0000,7368.0000,7368.0000,7376.0000,6.0000,48.0000
12699,PP06M.DCE,2024/12/23,7393.0000,7415.0000,7393.0000,7415.0000,7401.0000,5.0000,47.0000
12700,PP06M.DCE,2024/12/24,7416.0000,7438.0000,7416.0000,7438.0000,7423.0000,4.0000,47.0000
12701,PP06M.DCE,2024/12/25,7430.0000,7430.0000,7430.0000,7430.0000,7430.0000,1.0000,47.0000
12702,PP06M.DCE,2024/12/26,7431.0000,7431.0000,7422.0000,7422.0000,7426.0000,2.0000,47.0000
12703,PP06M.DCE,2024/12/27,7389.0000,7389.0000,7388.0000,7388.0000,7388.0000,2.0000,47.0000
12704,PP06M.DCE,2024/12/30,,,,7388.0000,7388.0000,0.0000,47.0000
12705,PP06M.DCE,2024/12/31,7448.0000,7452.0000,7431.0000,7452.0000,7438.0000,14.0000,56.0000
12706,PP06M.DCE,2025/01/02,7476.0000,7496.0000,7463.0000,7488.0000,7475.0000,229.0000,212.0000
12707,PP06M.DCE,2025/01/03,7478.0000,7488.0000,7432.0000,7434.0000,7457.0000,330.0000,452.0000
12708,PP06M.DCE,2025/01/06,7414.0000,7450.0000,7355.0000,7356.0000,7397.0000,475.0000,714.0000
12709,PP06M.DCE,2025/01/07,7371.0000,7376.0000,7319.0000,7325.0000,7337.0000,880.0000,1264.0000
12710,PP06M.DCE,2025/01/08,7330.0000,7342.0000,7306.0000,7313.0000,7324.0000,636.0000,1564.0000
12711,PP06M.DCE,2025/01/09,7325.0000,7355.0000,7313.0000,7341.0000,7334.0000,1546.0000,1998.0000
12712,PP06M.DCE,2025/01/10,7351.0000,7371.0000,7343.0000,7350.0000,7359.0000,523.0000,2149.0000
12713,PP06M.DCE,2025/01/13,7375.0000,7445.0000,7375.0000,7422.0000,7423.0000,1815.0000,2452.0000
12714,PP06M.DCE,2025/01/14,7432.0000,7440.0000,7413.0000,7420.0000,7426.0000,2146.0000,2684.0000
12715,PP06M.DCE,2025/01/15,7417.0000,7439.0000,7409.0000,7428.0000,7421.0000,1082.0000,2768.0000
12716,PP06M.DCE,2025/01/16,7433.0000,7479.0000,7426.0000,7458.0000,7450.0000,2163.0000,3034.0000
12717,PP06M.DCE,2025/01/17,7455.0000,7471.0000,7418.0000,7461.0000,7447.0000,1446.0000,3171.0000
12718,PP06M.DCE,2025/01/20,7465.0000,7465.0000,7427.0000,7440.0000,7442.0000,1462.0000,3458.0000
12719,PP06M.DCE,2025/01/21,7432.0000,7450.0000,7398.0000,7398.0000,7428.0000,1930.0000,3775.0000
12720,PP06M.DCE,2025/01/22,7382.0000,7384.0000,7354.0000,7357.0000,7365.0000,2693.0000,4202.0000
12721,PP06M.DCE,2025/01/23,7363.0000,7380.0000,7322.0000,7332.0000,7349.0000,2203.0000,4503.0000
12722,PP06M.DCE,2025/01/24,7339.0000,7358.0000,7326.0000,7339.0000,7345.0000,1086.0000,4547.0000
12723,PP06M.DCE,2025/01/27,7348.0000,7400.0000,7337.0000,7380.0000,7369.0000,364.0000,4503.0000
12724,PP06M.DCE,2025/02/05,7360.0000,7376.0000,7345.0000,7348.0000,7357.0000,420.0000,4689.0000
12725,PP06M.DCE,2025/02/06,7338.0000,7351.0000,7324.0000,7338.0000,7343.0000,657.0000,4909.0000
12726,PP06M.DCE,2025/02/07,7349.0000,7424.0000,7342.0000,7404.0000,7393.0000,670.0000,5175.0000
12727,PP06M.DCE,2025/02/10,7400.0000,7430.0000,7396.0000,7414.0000,7419.0000,3961.0000,6049.0000
12728,PP06M.DCE,2025/02/11,7429.0000,7435.0000,7406.0000,7427.0000,7423.0000,1655.0000,6294.0000
12729,PP06M.DCE,2025/02/12,7442.0000,7453.0000,7429.0000,7447.0000,7442.0000,1501.0000,6460.0000
12730,PP06M.DCE,2025/02/13,7439.0000,7441.0000,7376.0000,7382.0000,7406.0000,1171.0000,6599.0000
12731,PP06M.DCE,2025/02/14,7378.0000,7422.0000,7373.0000,7399.0000,7397.0000,583.0000,6619.0000
12732,PP06M.DCE,2025/02/17,7409.0000,7410.0000,7382.0000,7405.0000,7401.0000,384.0000,6657.0000
12733,PP06M.DCE,2025/02/18,7390.0000,7409.0000,7390.0000,7402.0000,7399.0000,711.0000,6825.0000
12734,PP06M.DCE,2025/02/19,7405.0000,7416.0000,7387.0000,7403.0000,7409.0000,966.0000,6921.0000
12735,PP06M.DCE,2025/02/20,7406.0000,7413.0000,7391.0000,7398.0000,7404.0000,187.0000,6963.0000
12736,PP06M.DCE,2025/02/21,7398.0000,7417.0000,7375.0000,7382.0000,7391.0000,3397.0000,7597.0000
12737,PP06M.DCE,2025/02/24,7382.0000,7399.0000,7364.0000,7370.0000,7376.0000,1226.0000,7866.0000
12738,PP06M.DCE,2025/02/25,7370.0000,7377.0000,7355.0000,7359.0000,7361.0000,539.0000,7985.0000
12739,PP06M.DCE,2025/02/26,7353.0000,7355.0000,7302.0000,7323.0000,7323.0000,3095.0000,8615.0000
12740,PP06M.DCE,2025/02/27,7327.0000,7371.0000,7316.0000,7366.0000,7347.0000,3379.0000,9035.0000
12741,PP06M.DCE,2025/02/28,7366.0000,7385.0000,7359.0000,7364.0000,7375.0000,1425.0000,9143.0000
12742,PP06M.DCE,2025/03/03,7366.0000,7384.0000,7351.0000,7375.0000,7375.0000,944.0000,9350.0000
12743,PP06M.DCE,2025/03/04,7383.0000,7384.0000,7340.0000,7341.0000,7355.0000,573.0000,9630.0000
12744,PP06M.DCE,2025/03/05,7338.0000,7338.0000,7294.0000,7294.0000,7309.0000,1626.0000,10625.0000
12745,PP06M.DCE,2025/03/06,7283.0000,7306.0000,7273.0000,7304.0000,7289.0000,3572.0000,12278.0000
12746,PP06M.DCE,2025/03/07,7300.0000,7312.0000,7283.0000,7296.0000,7297.0000,3773.0000,13870.0000
12747,PP06M.DCE,2025/03/10,7305.0000,7321.0000,7288.0000,7290.0000,7307.0000,3393.0000,14638.0000
12748,PP06M.DCE,2025/03/11,7292.0000,7295.0000,7262.0000,7289.0000,7281.0000,3117.0000,14805.0000
12749,PP06M.DCE,2025/03/12,7299.0000,7299.0000,7213.0000,7220.0000,7248.0000,5713.0000,15395.0000
12750,PP06M.DCE,2025/03/13,7234.0000,7254.0000,7217.0000,7217.0000,7238.0000,6930.0000,15986.0000
12751,PP06M.DCE,2025/03/14,7218.0000,7259.0000,7210.0000,7248.0000,7233.0000,16254.0000,17617.0000
12752,PP06M.DCE,2025/03/17,7233.0000,7244.0000,7211.0000,7226.0000,7226.0000,18092.0000,18820.0000
12753,PP06M.DCE,2025/03/18,7225.0000,7231.0000,7192.0000,7218.0000,7211.0000,13856.0000,18607.0000
12754,PP06M.DCE,2025/03/19,7223.0000,7223.0000,7188.0000,7194.0000,7206.0000,12089.0000,18280.0000
12755,PP06M.DCE,2025/03/20,7212.0000,7216.0000,7179.0000,7199.0000,7196.0000,15816.0000,19511.0000
12756,PP06M.DCE,2025/03/21,7189.0000,7224.0000,7174.0000,7201.0000,7196.0000,14419.0000,20245.0000
12757,PP06M.DCE,2025/03/24,7210.0000,7277.0000,7198.0000,7272.0000,7242.0000,14473.0000,20897.0000
12758,PP06M.DCE,2025/03/25,7270.0000,7287.0000,7263.0000,7270.0000,7274.0000,15549.0000,20254.0000
12759,PP06M.DCE,2025/03/26,7272.0000,7292.0000,7270.0000,7288.0000,7282.0000,12262.0000,19422.0000
12760,PP06M.DCE,2025/03/27,7290.0000,7313.0000,7287.0000,7301.0000,7303.0000,11401.0000,19416.0000
12761,PP06M.DCE,2025/03/28,7302.0000,7321.0000,7291.0000,7296.0000,7307.0000,16352.0000,20248.0000
12762,PP06M.DCE,2025/03/31,7295.0000,7298.0000,7245.0000,7278.0000,7274.0000,18950.0000,18657.0000
12763,PP06M.DCE,2025/04/01,7279.0000,7324.0000,7275.0000,7318.0000,7303.0000,7491.0000,18626.0000
12764,PP06M.DCE,2025/04/02,7315.0000,7337.0000,7302.0000,7322.0000,7321.0000,10913.0000,19360.0000
12765,PP06M.DCE,2025/04/03,7324.0000,7331.0000,7300.0000,7315.0000,7313.0000,8945.0000,19753.0000
12766,PP06M.DCE,2025/04/07,7250.0000,7250.0000,7089.0000,7165.0000,7184.0000,15191.0000,20618.0000
12767,PP06M.DCE,2025/04/08,7169.0000,7225.0000,7135.0000,7147.0000,7176.0000,14970.0000,18696.0000
12768,PP06M.DCE,2025/04/09,7147.0000,7193.0000,7038.0000,7140.0000,7119.0000,33143.0000,18989.0000
12769,PP06M.DCE,2025/04/10,7100.0000,7325.0000,7100.0000,7244.0000,7233.0000,23593.0000,19541.0000
12770,PP06M.DCE,2025/04/11,7244.0000,7262.0000,7225.0000,7250.0000,7244.0000,8119.0000,19454.0000
12771,PP06M.DCE,2025/04/14,7244.0000,7285.0000,7237.0000,7259.0000,7254.0000,8165.0000,19692.0000
12772,PP06M.DCE,2025/04/15,7261.0000,7261.0000,7197.0000,7203.0000,7223.0000,6158.0000,19460.0000
12773,PP06M.DCE,2025/04/16,7200.0000,7214.0000,7177.0000,7177.0000,7198.0000,9568.0000,20488.0000
12774,PP06M.DCE,2025/04/17,7186.0000,7208.0000,7161.0000,7171.0000,7186.0000,14093.0000,20774.0000
12775,PP06M.DCE,2025/04/18,7187.0000,7212.0000,7180.0000,7194.0000,7195.0000,13229.0000,21629.0000
12776,PP06M.DCE,2025/04/21,7187.0000,7204.0000,7169.0000,7187.0000,7189.0000,19595.0000,22215.0000
12777,PP06M.DCE,2025/04/22,7187.0000,7187.0000,7143.0000,7150.0000,7158.0000,7841.0000,22229.0000
12778,PP06M.DCE,2025/04/23,7151.0000,7217.0000,7143.0000,7211.0000,7184.0000,10670.0000,22748.0000
12779,PP06M.DCE,2025/04/24,7203.0000,7203.0000,7146.0000,7170.0000,7176.0000,10350.0000,20983.0000
12780,PP06M.DCE,2025/04/25,7173.0000,7196.0000,7152.0000,7175.0000,7176.0000,11116.0000,19625.0000
12781,PP06M.DCE,2025/04/28,7164.0000,7214.0000,7157.0000,7192.0000,7193.0000,10000.0000,18504.0000
12782,PP06M.DCE,2025/04/29,7178.0000,7183.0000,7148.0000,7165.0000,7170.0000,8461.0000,16055.0000
12783,PP06M.DCE,2025/04/30,7159.0000,7170.0000,7122.0000,7126.0000,7143.0000,8757.0000,14578.0000
12784,PP06M.DCE,2025/05/06,7115.0000,7136.0000,7072.0000,7097.0000,7102.0000,6505.0000,12710.0000
